B3A28	Active Aerodynamic Feature מודול בקרה B Power Mode מעגל מתח גבוה (HV)	Active Aerodynamic Feature Control Module B Power Mode Circuit High Voltage
B3A29	Active Aerodynamic Feature מודול בקרה B Power Mode מעגל • מתח נמוך Voltage	Active Aerodynamic Feature Control Module B Power Mode Circuit Low Voltage
B3A2A	Active Aerodynamic Feature מודול בקרה B Power Mode מעגל • נתק / מעגל פתוח	Active Aerodynamic Feature Control Module B Power Mode Circuit/Open
B3A2B	Active Aerodynamic Feature מודול בקרה B Power Mode מעגל ביצועים לקויים	Active Aerodynamic Feature Control Module B Power Mode Circuit Performance
B3A2C	Active Aerodynamic Feature מודול בקרה C Power Mode מעגל מתח גבוה (HV)	Active Aerodynamic Feature Control Module C Power Mode Circuit High Voltage
B3A2D	Active Aerodynamic Feature מודול בקרה C Power Mode מעגל • מתח נמוך Voltage	Active Aerodynamic Feature Control Module C Power Mode Circuit Low Voltage
B3A2E	Active Aerodynamic Feature מודול בקרה C Power Mode מעגל • נתק / מעגל פתוח	Active Aerodynamic Feature Control Module C Power Mode Circuit/Open
B3A2F	Active Aerodynamic Feature מודול בקרה C Power Mode מעגל ביצועים לקויים	Active Aerodynamic Feature Control Module C Power Mode Circuit Performance
B3A30	Active Aerodynamic Feature מודול בקרה D Power Mode מעגל מתח גבוה (HV)	Active Aerodynamic Feature Control Module D Power Mode Circuit High Voltage
B3A31	Active Aerodynamic Feature מודול בקרה D Power Mode מעגל • מתח נמוך Voltage	Active Aerodynamic Feature Control Module D Power Mode Circuit Low Voltage
B3A32	Active Aerodynamic Feature מודול בקרה D Power Mode מעגל • נתק / מעגל פתוח	Active Aerodynamic Feature Control Module D Power Mode Circuit/Open
B3A33	Active Aerodynamic Feature מודול בקרה D Power Mode מעגל ביצועים לקויים	Active Aerodynamic Feature Control Module D Power Mode Circuit Performance
B3A34	תקלה B3A34 - Active Aerodynamic Feature A Actuator Position Sensor Not Learned	Active Aerodynamic Feature A Actuator Position Sensor Not Learned
B3A35	Active Aerodynamic Feature A Actuator ביצועים לקויים	Active Aerodynamic Feature A Actuator Performance
B3A36	תקלה B3A36 - Active Aerodynamic Feature A Actuator Temperature Not Plausible	Active Aerodynamic Feature A Actuator Temperature Not Plausible
B3A37	תקלה B3A37 - Active Aerodynamic Feature A Actuator Temperature Too High	Active Aerodynamic Feature A Actuator Temperature Too High
B3A38	תקלה B3A38 - Active Aerodynamic Feature A Actuator Temperature Too Low	Active Aerodynamic Feature A Actuator Temperature Too Low
B3A39	תקלה B3A39 - Active Aerodynamic Feature A Position Not Plausible	Active Aerodynamic Feature A Position Not Plausible
B3A3A	Active Aerodynamic Feature A Position חיישן 1 מעגל מתח גבוה (HV)	Active Aerodynamic Feature A Position Sensor 1 Circuit High Voltage
B3A3B	Active Aerodynamic Feature A Position חיישן 1 מעגל • מתח נמוך Voltage	Active Aerodynamic Feature A Position Sensor 1 Circuit Low Voltage
B3A3C	Active Aerodynamic Feature A Position חיישן 2 מעגל מתח גבוה (HV)	Active Aerodynamic Feature A Position Sensor 2 Circuit High Voltage
B3A3D	Active Aerodynamic Feature A Position חיישן 2 מעגל • מתח נמוך Voltage	Active Aerodynamic Feature A Position Sensor 2 Circuit Low Voltage
B3A3E	Active Aerodynamic Feature B Actuator ביצועים לקויים	Active Aerodynamic Feature B Actuator Performance
B3A3F	תקלה B3A3F - Active Aerodynamic Feature B Actuator Position Sensor Not Learned	Active Aerodynamic Feature B Actuator Position Sensor Not Learned
B3A40	תקלה B3A40 - Active Aerodynamic Feature B Actuator Temperature Not Plausible	Active Aerodynamic Feature B Actuator Temperature Not Plausible
B3A41	תקלה B3A41 - Active Aerodynamic Feature B Actuator Temperature Too High	Active Aerodynamic Feature B Actuator Temperature Too High
B3A42	תקלה B3A42 - Active Aerodynamic Feature B Actuator Temperature Too Low	Active Aerodynamic Feature B Actuator Temperature Too Low
B3A43	תקלה B3A43 - Active Aerodynamic Feature B Position Not Plausible	Active Aerodynamic Feature B Position Not Plausible
B3A44	Active Aerodynamic Feature B Position חיישן 1 מעגל מתח גבוה (HV)	Active Aerodynamic Feature B Position Sensor 1 Circuit High Voltage
B3A45	Active Aerodynamic Feature B Position חיישן 1 מעגל • מתח נמוך Voltage	Active Aerodynamic Feature B Position Sensor 1 Circuit Low Voltage
B3A46	Active Aerodynamic Feature B Position חיישן 2 מעגל מתח גבוה (HV)	Active Aerodynamic Feature B Position Sensor 2 Circuit High Voltage
B3A47	Active Aerodynamic Feature B Position חיישן 2 מעגל • מתח נמוך Voltage	Active Aerodynamic Feature B Position Sensor 2 Circuit Low Voltage
B3A48	Active Aerodynamic Feature C Actuator ביצועים לקויים	Active Aerodynamic Feature C Actuator Performance
B3A49	תקלה B3A49 - Active Aerodynamic Feature C Actuator Position Sensor Not Learned	Active Aerodynamic Feature C Actuator Position Sensor Not Learned
B3A4A	תקלה B3A4A - Active Aerodynamic Feature C Actuator Temperature Not Plausible	Active Aerodynamic Feature C Actuator Temperature Not Plausible
B3A4B	תקלה B3A4B - Active Aerodynamic Feature C Actuator Temperature Too High	Active Aerodynamic Feature C Actuator Temperature Too High
B3A4C	תקלה B3A4C - Active Aerodynamic Feature C Actuator Temperature Too Low	Active Aerodynamic Feature C Actuator Temperature Too Low
B3A4D	תקלה B3A4D - Active Aerodynamic Feature C Position Not Plausible	Active Aerodynamic Feature C Position Not Plausible
B3A4E	Active Aerodynamic Feature C Position חיישן 1 מעגל מתח גבוה (HV)	Active Aerodynamic Feature C Position Sensor 1 Circuit High Voltage
B3A4F	Active Aerodynamic Feature C Position חיישן 1 מעגל • מתח נמוך Voltage	Active Aerodynamic Feature C Position Sensor 1 Circuit Low Voltage
B3A50	Active Aerodynamic Feature C Position חיישן 2 מעגל מתח גבוה (HV)	Active Aerodynamic Feature C Position Sensor 2 Circuit High Voltage
B3A51	Active Aerodynamic Feature C Position חיישן 2 מעגל • מתח נמוך Voltage	Active Aerodynamic Feature C Position Sensor 2 Circuit Low Voltage
B3A52	Active Aerodynamic Feature D Actuator ביצועים לקויים	Active Aerodynamic Feature D Actuator Performance
B3A53	תקלה B3A53 - Active Aerodynamic Feature D Actuator Position Sensor Not Learned	Active Aerodynamic Feature D Actuator Position Sensor Not Learned
B3A54	תקלה B3A54 - Active Aerodynamic Feature D Actuator Temperature Not Plausible	Active Aerodynamic Feature D Actuator Temperature Not Plausible
B3A55	תקלה B3A55 - Active Aerodynamic Feature D Actuator Temperature Too High	Active Aerodynamic Feature D Actuator Temperature Too High
B3A56	תקלה B3A56 - Active Aerodynamic Feature D Actuator Temperature Too Low	Active Aerodynamic Feature D Actuator Temperature Too Low
B3A57	תקלה B3A57 - Active Aerodynamic Feature D Position Not Plausible	Active Aerodynamic Feature D Position Not Plausible
B3A58	Active Aerodynamic Feature D Position חיישן 1 מעגל מתח גבוה (HV)	Active Aerodynamic Feature D Position Sensor 1 Circuit High Voltage
B3A59	Active Aerodynamic Feature D Position חיישן 1 מעגל • מתח נמוך Voltage	Active Aerodynamic Feature D Position Sensor 1 Circuit Low Voltage
B3A5A	Active Aerodynamic Feature D Position חיישן 2 מעגל מתח גבוה (HV)	Active Aerodynamic Feature D Position Sensor 2 Circuit High Voltage
B3A5B	Active Aerodynamic Feature D Position חיישן 2 מעגל • מתח נמוך Voltage	Active Aerodynamic Feature D Position Sensor 2 Circuit Low Voltage
C0001	תקלה C0001 - TCS Control Channel A Valve 1	TCS Control Channel A Valve 1
C0002	תקלה C0002 - TCS Control Channel A Valve 2	TCS Control Channel A Valve 2
C0003	תקלה C0003 - TCS Control Channel B Valve 1	TCS Control Channel B Valve 1
C0004	תקלה C0004 - TCS Control Channel B Valve 2	TCS Control Channel B Valve 2
C0010	קדמי שמאלי Inlet Control	Left Front Inlet Control
C0011	קדמי שמאלי Outlet Control	Left Front Outlet Control
C0012	קדמי שמאלי Hydraulic Release Too Long	Left Front Hydraulic Release Too Long
C0014	קדמי ימני Inlet Control	Right Front Inlet Control
C0015	קדמי ימני Outlet Control	Right Front Outlet Control
C0016	קדמי ימני Hydraulic Release Too Long	Right Front Hydraulic Release Too Long
C0018	אחורי שמאלי Inlet Control	Left Rear Inlet Control
C0019	אחורי שמאלי Outlet Control	Left Rear Outlet Control
C001A	אחורי שמאלי Hydraulic Release Too Long	Left Rear Hydraulic Release Too Long
C001C	אחורי ימני Inlet Control	Right Rear Inlet Control
C001D	אחורי ימני Outlet Control	Right Rear Outlet Control
C001E	אחורי ימני Hydraulic Release Too Long	Right Rear Hydraulic Release Too Long
C0020	תקלה C0020 - ABS Pump Motor Control	ABS Pump Motor Control
C0021	Brake Booster ביצועים לקויים	Brake Booster Performance
C0022	תקלה C0022 - Brake Booster Solenoid	Brake Booster Solenoid
C0023	תקלה C0023 - Stop Lamp Control	Stop Lamp Control
C0024	Brake Pedal Feedback Pressure Solenoid מעגל	Brake Pedal Feedback Pressure Solenoid Circuit
C0025	Brake Pedal Feedback Pressure Sensor מעגל	Brake Pedal Feedback Pressure Sensor Circuit
C0030	קדמי שמאלי Tone Wheel	Left Front Tone Wheel
C0031	קדמי שמאלי חיישן מהירות גלגל (ABS)	Left Front Wheel Speed Sensor
C0032	קדמי שמאלי חיישן מהירות גלגל (ABS) Supply	Left Front Wheel Speed Sensor Supply
C0033	קדמי ימני Tone Wheel	Right Front Tone Wheel
C0034	קדמי ימני חיישן מהירות גלגל (ABS)	Right Front Wheel Speed Sensor
C0035	חיישן מהירות גלגל קדמי שמאלי (Left Front Wheel Speed Sensor)	Right Front Wheel Speed Sensor Supply
C0036	אחורי שמאלי Tone Wheel	Left Rear Tone Wheel
C0037	אחורי שמאלי חיישן מהירות גלגל (ABS)	Left Rear Wheel Speed Sensor
C0038	אחורי שמאלי חיישן מהירות גלגל (ABS) Supply	Left Rear Wheel Speed Sensor Supply
C0039	אחורי ימני Tone Wheel	Right Rear Tone Wheel
C003A	אחורי ימני חיישן מהירות גלגל (ABS)	Right Rear Wheel Speed Sensor
C003B	אחורי ימני חיישן מהירות גלגל (ABS) Supply	Right Rear Wheel Speed Sensor Supply
C003C	אחורי Tone Wheel	Rear Tone Wheel
C003D	אחורי חיישן מהירות גלגל (ABS)	Rear Wheel Speed Sensor
C003E	אחורי חיישן מהירות גלגל (ABS) Supply	Rear Wheel Speed Sensor Supply
C003F	תקלה C003F - Wheel Speed Sensors Rotation Direction Correlation	Wheel Speed Sensors Rotation Direction Correlation
C0040	חיישן מהירות גלגל קדמי ימני (Right Front Wheel Speed Sensor)	Brake Pedal Switch A
C0041	תקלה C0041 - Brake Pedal Switch B	Brake Pedal Switch B
C0042	Brake חיישן מצב דוושת גז מעגל A	Brake Pedal Position Sensor Circuit A
C0043	Brake חיישן מצב דוושת גז מעגל B	Brake Pedal Position Sensor Circuit B
C0044	תקלה C0044 - Brake Pressure Sensor A	Brake Pressure Sensor A
C0045	תקלה C0045 - Brake Pressure Sensor B	Brake Pressure Sensor B
C0046	תקלה C0046 - Brake Pressure Sensor A/B	Brake Pressure Sensor A/B
C0047	תקלה C0047 - Brake Booster Pressure Sensor	Brake Booster Pressure Sensor
C0048	תקלה C0048 - Brake Booster Travel Sensor	Brake Booster Travel Sensor
C0049	תקלה C0049 - Brake Fluid Level	Brake Fluid Level
C004A	תקלה C004A - Brake Lining Wear Sensor	Brake Lining Wear Sensor
C004B	Brake Fluid Level Sensor/Switch מעגל • נתק / מעגל פתוח	Brake Fluid Level Sensor/Switch Circuit/Open
C004C	תקלה C004C - Brake Booster Motor A Position Sensor Exceeded Learning Limit	Brake Booster Motor A Position Sensor Exceeded Learning Limit
C004D	Brake System Pressure תגובה איטית	Brake System Pressure Slow Response
C004E	תקלה C004E - Brake System Pressure Control Valve Actuator Stuck	Brake System Pressure Control Valve Actuator Stuck
C004F	מחשב מערכת ABS Over Temperature	ABS Control Module Over Temperature
C0051	תקלה C0051 - Steering Wheel Position Sensor	Steering Wheel Position Sensor
C0052	תקלה C0052 - Steering Wheel Position Sensor Signal A	Steering Wheel Position Sensor Signal A
C0053	תקלה C0053 - Steering Wheel Position Sensor Signal B	Steering Wheel Position Sensor Signal B
C0054	תקלה C0054 - Steering Wheel Position Sensor Signal C	Steering Wheel Position Sensor Signal C
C0055	תקלה C0055 - Steering Wheel Position Sensor Signal D	Steering Wheel Position Sensor Signal D
C0061	תקלה C0061 - Lateral Acceleration Sensor	Lateral Acceleration Sensor
C0062	תקלה C0062 - Longitudinal Acceleration Sensor	Longitudinal Acceleration Sensor
C0063	תקלה C0063 - Yaw Rate Sensor	Yaw Rate Sensor
C0064	תקלה C0064 - Roll Rate Sensor	Roll Rate Sensor
C0065	תקלה C0065 - Vertical Acceleration Sensor	Vertical Acceleration Sensor
C0069	תקלה C0069 - Yaw Rate/Longitude Sensors	Yaw Rate/Longitude Sensors
C006A	תקלה C006A - Multi-axis Acceleration Sensor	Multi-axis Acceleration Sensor
C006B	תקלה C006B - Stability System Active Too Long	Stability System Active Too Long
C006C	תקלה C006C - Stability System	Stability System
C0071	תקלה C0071 - 2/4 Wheel Drive Status Input	2/4 Wheel Drive Status Input
C0072	תקלה C0072 - Brake Temperature Too High	Brake Temperature Too High
C0073	תקלה C0073 - Delivered Driving Torque	Delivered Driving Torque
C0074	תקלה C0074 - Requested Driving Torque	Requested Driving Torque
C0075	Brake מצב דוושת גז ביצועים לקויים	Brake Pedal Position Performance
C0076	תקלה C0076 - PWM for Traction Control	PWM for Traction Control
C0077	תקלה C0077 - Low Tire Pressure	Low Tire Pressure
C0078	תקלה C0078 - Tire Diameter	Tire Diameter
C0079	תקלה C0079 - Variable Effort Steering	Variable Effort Steering
C0081	ABS תקלה בתפקוד Indicator	ABS Malfunction Indicator
C0082	Brake System תקלה בתפקוד Indicator	Brake System Malfunction Indicator
C0083	Tire Pressure Monitor תקלה בתפקוד Indicator	Tire Pressure Monitor Malfunction Indicator
C0084	תקלה C0084 - Traction Active Indicator	Traction Active Indicator
C0085	תקלה C0085 - Traction Disable Indicator	Traction Disable Indicator
C0086	תקלה C0086 - Vehicle Dynamics Indicator	Vehicle Dynamics Indicator
C0089	תקלה C0089 - TCS Disable Switch	TCS Disable Switch
C008A	תקלה C008A - TCS Mode Control	TCS Mode Control
C0090	תקלה C0090 - 4WD/AWD Power Transfer Unit Actuator	4WD/AWD Power Transfer Unit Actuator
C0091	תקלה C0091 - 4WD/AWD Power Transfer Unit Position Sensor A	4WD/AWD Power Transfer Unit Position Sensor A
C0092	תקלה C0092 - 4WD/AWD Power Transfer Unit Position Sensor B	4WD/AWD Power Transfer Unit Position Sensor B
C0093	תקלה C0093 - 4WD/AWD Power Transfer Unit Temperature Sensor	4WD/AWD Power Transfer Unit Temperature Sensor
C0094	4WD/AWD אחורי Differential Unit Temperature Sensor	4WD/AWD Rear Differential Unit Temperature Sensor
C0095	4WD/AWD אחורי Differential Unit Actuator A	4WD/AWD Rear Differential Unit Actuator A
C0096	4WD/AWD אחורי Differential Unit Actuator A Data	4WD/AWD Rear Differential Unit Actuator A Data
C0097	4WD/AWD אחורי Differential Unit Actuator B	4WD/AWD Rear Differential Unit Actuator B
C0098	4WD/AWD אחורי Differential Unit Actuator B Data	4WD/AWD Rear Differential Unit Actuator B Data
C0099	4WD/AWD אחורי Differential Unit Actuator A Position Sensor A	4WD/AWD Rear Differential Unit Actuator A Position Sensor A
C009A	4WD/AWD אחורי Differential Unit Actuator A Position Sensor B	4WD/AWD Rear Differential Unit Actuator A Position Sensor B
C009B	4WD/AWD אחורי Differential Unit Actuator A Position Sensor C	4WD/AWD Rear Differential Unit Actuator A Position Sensor C
C009C	4WD/AWD אחורי Differential Unit Actuator A Position Sensor Correlation	4WD/AWD Rear Differential Unit Actuator A Position Sensor Correlation
C009D	4WD/AWD אחורי Differential Unit Actuator B Position Sensor A	4WD/AWD Rear Differential Unit Actuator B Position Sensor A
